url,type,inlink_instances,unique_source_pages
https://palworld-chi.vercel.app/en/pal/roujay/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/roujay/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/rushoar,pal,2,2
https://palworld-chi.vercel.app/en/pal/rushoar/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/rushoar/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/sekhmet,pal,2,2
https://palworld-chi.vercel.app/en/pal/sekhmet/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/sekhmet/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/selyne,pal,2,2
https://palworld-chi.vercel.app/en/pal/selyne/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/selyne/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/shadowbeak,pal,3,3
https://palworld-chi.vercel.app/en/pal/shadowbeak/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/shadowbeak/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/shaolong,pal,2,2
https://palworld-chi.vercel.app/en/pal/shaolong/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/shaolong/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/shroomer,pal,2,2
https://palworld-chi.vercel.app/en/pal/shroomer/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/shroomer/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/shroomer-noct,pal,2,2
https://palworld-chi.vercel.app/en/pal/shroomer-noct/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/shroomer-noct/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/sibelyx,pal,2,2
https://palworld-chi.vercel.app/en/pal/sibelyx/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/sibelyx/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/sibelyx-primo,pal,2,2
https://palworld-chi.vercel.app/en/pal/sibelyx-primo/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/sibelyx-primo/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/silvance,pal,2,2
https://palworld-chi.vercel.app/en/pal/silvance/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/silvance/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/silvegis,pal,2,2
https://palworld-chi.vercel.app/en/pal/silvegis/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/silvegis/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/skutlass,pal,2,2
https://palworld-chi.vercel.app/en/pal/skutlass/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/skutlass/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/skutlass-ignis,pal,2,2
https://palworld-chi.vercel.app/en/pal/skutlass-ignis/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/skutlass-ignis/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/slowatt,pal,2,2
https://palworld-chi.vercel.app/en/pal/slowatt/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/slowatt/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/smokie,pal,2,2
https://palworld-chi.vercel.app/en/pal/smokie/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/smokie/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/smokie-cryst,pal,2,2
https://palworld-chi.vercel.app/en/pal/smokie-cryst/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/smokie-cryst/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/snock,pal,2,2
https://palworld-chi.vercel.app/en/pal/snock/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/snock/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/snock-lux,pal,2,2
https://palworld-chi.vercel.app/en/pal/snock-lux/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/snock-lux/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/snugloo,pal,2,2
https://palworld-chi.vercel.app/en/pal/snugloo/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/snugloo/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/solenne,pal,2,2
https://palworld-chi.vercel.app/en/pal/solenne/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/solenne/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/solmora,pal,2,2
https://palworld-chi.vercel.app/en/pal/solmora/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/solmora/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/solmora-lux,pal,2,2
https://palworld-chi.vercel.app/en/pal/solmora-lux/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/solmora-lux/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/sootseer,pal,2,2
https://palworld-chi.vercel.app/en/pal/sootseer/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/sootseer/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/souffline,pal,2,2
https://palworld-chi.vercel.app/en/pal/souffline/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/souffline/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/sparkit,pal,2,2
https://palworld-chi.vercel.app/en/pal/sparkit/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/sparkit/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/splatterina,pal,2,2
https://palworld-chi.vercel.app/en/pal/splatterina/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/splatterina/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/starryon,pal,2,2
https://palworld-chi.vercel.app/en/pal/starryon/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/starryon/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/starryon-primo,pal,2,2
https://palworld-chi.vercel.app/en/pal/starryon-primo/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/starryon-primo/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/surfent,pal,2,2
https://palworld-chi.vercel.app/en/pal/surfent/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/surfent/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/surfent-terra,pal,2,2
https://palworld-chi.vercel.app/en/pal/surfent-terra/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/surfent-terra/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/suzaku,pal,2,2
https://palworld-chi.vercel.app/en/pal/suzaku/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/suzaku/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/suzaku-aqua,pal,2,2
https://palworld-chi.vercel.app/en/pal/suzaku-aqua/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/suzaku-aqua/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/swee,pal,2,2
https://palworld-chi.vercel.app/en/pal/swee/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/swee/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/sweepa,pal,2,2
https://palworld-chi.vercel.app/en/pal/sweepa/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/sweepa/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/tanzee,pal,2,2
https://palworld-chi.vercel.app/en/pal/tanzee/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/tanzee/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/tanzee-ignis,pal,2,2
https://palworld-chi.vercel.app/en/pal/tanzee-ignis/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/tanzee-ignis/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/tarantriss,pal,2,2
https://palworld-chi.vercel.app/en/pal/tarantriss/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/tarantriss/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/teafant,pal,2,2
https://palworld-chi.vercel.app/en/pal/teafant/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/teafant/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/tetroise,pal,2,2
https://palworld-chi.vercel.app/en/pal/tetroise/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/tetroise/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/tetroise-primo,pal,2,2
https://palworld-chi.vercel.app/en/pal/tetroise-primo/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/tetroise-primo/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/tocotoco,pal,2,2
https://palworld-chi.vercel.app/en/pal/tocotoco/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/tocotoco/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/tombat,pal,2,2
https://palworld-chi.vercel.app/en/pal/tombat/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/tombat/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/tropicaw,pal,2,2
https://palworld-chi.vercel.app/en/pal/tropicaw/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/tropicaw/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/turtacle,pal,2,2
https://palworld-chi.vercel.app/en/pal/turtacle/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/turtacle/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/turtacle-terra,pal,2,2
https://palworld-chi.vercel.app/en/pal/turtacle-terra/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/turtacle-terra/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/univolt,pal,2,2
https://palworld-chi.vercel.app/en/pal/univolt/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/univolt/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/univolt-cryst,pal,2,2
https://palworld-chi.vercel.app/en/pal/univolt-cryst/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/univolt-cryst/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/vaelet,pal,2,2
https://palworld-chi.vercel.app/en/pal/vaelet/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/vaelet/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/valentail,pal,2,2
https://palworld-chi.vercel.app/en/pal/valentail/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/valentail/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/vanwyrm,pal,2,2
https://palworld-chi.vercel.app/en/pal/vanwyrm/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/vanwyrm/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/vanwyrm-cryst,pal,2,2
https://palworld-chi.vercel.app/en/pal/vanwyrm-cryst/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/vanwyrm-cryst/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/venusa,pal,2,2
https://palworld-chi.vercel.app/en/pal/venusa/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/venusa/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/verdash,pal,2,2
https://palworld-chi.vercel.app/en/pal/verdash/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/verdash/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/vixy,pal,2,2
https://palworld-chi.vercel.app/en/pal/vixy/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/vixy/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/warsect,pal,2,2
https://palworld-chi.vercel.app/en/pal/warsect/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/warsect/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/warsect-terra,pal,2,2
https://palworld-chi.vercel.app/en/pal/warsect-terra/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/warsect-terra/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/whalaska,pal,2,2
https://palworld-chi.vercel.app/en/pal/whalaska/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/whalaska/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/whalaska-ignis,pal,2,2
https://palworld-chi.vercel.app/en/pal/whalaska-ignis/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/whalaska-ignis/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/wispaw,pal,2,2
https://palworld-chi.vercel.app/en/pal/wispaw/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/wispaw/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/wistella,pal,2,2
https://palworld-chi.vercel.app/en/pal/wistella/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/wistella/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/wixen,pal,2,2
https://palworld-chi.vercel.app/en/pal/wixen/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/wixen/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/wixen-noct,pal,2,2
https://palworld-chi.vercel.app/en/pal/wixen-noct/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/wixen-noct/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/woolipop,pal,2,2
https://palworld-chi.vercel.app/en/pal/woolipop/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/woolipop/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/woolipop-terra,pal,2,2
https://palworld-chi.vercel.app/en/pal/woolipop-terra/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/woolipop-terra/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/wumpo,pal,2,2
https://palworld-chi.vercel.app/en/pal/wumpo/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/wumpo/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/wumpo-botan,pal,2,2
https://palworld-chi.vercel.app/en/pal/wumpo-botan/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/wumpo-botan/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/xenogard,pal,2,2
https://palworld-chi.vercel.app/en/pal/xenogard/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/xenogard/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/xenolord,pal,2,2
https://palworld-chi.vercel.app/en/pal/xenolord/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/xenolord/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/xenovader,pal,2,2
https://palworld-chi.vercel.app/en/pal/xenovader/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/xenovader/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pal/yakumo,pal,2,2
https://palworld-chi.vercel.app/en/pal/yakumo/breeding,pal-breeding,3,2
https://palworld-chi.vercel.app/en/pal/yakumo/location,pal-location,3,2
https://palworld-chi.vercel.app/en/pals,pals,3077,2785
https://palworld-chi.vercel.app/en/items,items,19504,2785
https://palworld-chi.vercel.app/en/item/accessory-airdash1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-airdash2,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-airdash3,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-aquaresist-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-at-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-avoid-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-coldice-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-coolresist-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-darkresist-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-defense-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-dfhp-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-dragonresist-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-earthresist-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-explosionresist,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-fireresist-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-hchp-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-hcmw-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-heatcoldresist-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-heatfire-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-heatresist-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-hp-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-iceresist-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-jumpair-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-jumpair-2,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-jumpcount-increase1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-jumpcount-increase2,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-jumppower-increase,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-leafresist-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-maxweightup-01,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-nonkchecker-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-nonkilling,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-normalresist-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-otomo-dargon-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-otomo-dark-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-otomo-earth-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-otomo-electricity-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-otomo-fire-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-otomo-fire-2,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-otomo-ice-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-otomo-leaf-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-otomo-water-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-ppat-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-ppdf-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-superjumpair-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-superjumpair-2,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-talentchecker,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-thunderresist-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-wkmc-1,item,2,2
https://palworld-chi.vercel.app/en/item/accessory-workspeed-1,item,2,2
https://palworld-chi.vercel.app/en/item/additionalinventory-001,item,2,2
https://palworld-chi.vercel.app/en/item/additionalinventory-002,item,2,2
https://palworld-chi.vercel.app/en/item/additionalinventory-003,item,2,2
https://palworld-chi.vercel.app/en/item/additionalinventory-004,item,2,2
https://palworld-chi.vercel.app/en/item/affectionfruit-01,item,2,2
https://palworld-chi.vercel.app/en/item/affectionfruit-02,item,2,2
https://palworld-chi.vercel.app/en/item/aicore,item,2,2
https://palworld-chi.vercel.app/en/item/ancientarmor,item,2,2
https://palworld-chi.vercel.app/en/item/ancientarmor-2,item,2,2
https://palworld-chi.vercel.app/en/item/ancientarmor-3,item,2,2
https://palworld-chi.vercel.app/en/item/ancientarmor-4,item,2,2
https://palworld-chi.vercel.app/en/item/ancientarmor-5,item,1,1
https://palworld-chi.vercel.app/en/item/ancientarmorcold,item,1,1
https://palworld-chi.vercel.app/en/item/ancientarmorcold-2,item,1,1
https://palworld-chi.vercel.app/en/item/ancientarmorcold-3,item,1,1
https://palworld-chi.vercel.app/en/item/ancientarmorcold-4,item,1,1
https://palworld-chi.vercel.app/en/item/ancientarmorcold-5,item,1,1
https://palworld-chi.vercel.app/en/item/ancientarmorheat,item,1,1
https://palworld-chi.vercel.app/en/item/ancientarmorheat-2,item,1,1
https://palworld-chi.vercel.app/en/item/ancientarmorheat-3,item,1,1
https://palworld-chi.vercel.app/en/item/ancientarmorheat-4,item,1,1
https://palworld-chi.vercel.app/en/item/ancientarmorheat-5,item,1,1
https://palworld-chi.vercel.app/en/item/ancientarmorweight,item,1,1
https://palworld-chi.vercel.app/en/item/ancientarmorweight-2,item,1,1
https://palworld-chi.vercel.app/en/item/ancientarmorweight-3,item,1,1
https://palworld-chi.vercel.app/en/item/ancientarmorweight-4,item,1,1
https://palworld-chi.vercel.app/en/item/ancientarmorweight-5,item,1,1
https://palworld-chi.vercel.app/en/item/ancienthelmet,item,1,1
https://palworld-chi.vercel.app/en/item/ancienthelmet-2,item,1,1
https://palworld-chi.vercel.app/en/item/ancienthelmet-3,item,1,1
https://palworld-chi.vercel.app/en/item/ancienthelmet-4,item,1,1
https://palworld-chi.vercel.app/en/item/ancienthelmet-5,item,1,1
https://palworld-chi.vercel.app/en/item/ancientparts2,item,3,3
https://palworld-chi.vercel.app/en/item/ancientparts3,item,1,1
https://palworld-chi.vercel.app/en/item/ancienttechnologybook-g1,item,1,1
https://palworld-chi.vercel.app/en/item/arrow,item,3,3
https://palworld-chi.vercel.app/en/item/arrow-fire,item,1,1
https://palworld-chi.vercel.app/en/item/arrow-poison,item,1,1
https://palworld-chi.vercel.app/en/item/assaultrifle-default1,item,1,1
https://palworld-chi.vercel.app/en/item/assaultrifle-default2,item,1,1
https://palworld-chi.vercel.app/en/item/assaultrifle-default3,item,1,1
https://palworld-chi.vercel.app/en/item/assaultrifle-default4,item,1,1
https://palworld-chi.vercel.app/en/item/assaultrifle-default5,item,1,1
https://palworld-chi.vercel.app/en/item/assaultriflebullet,item,1,1
https://palworld-chi.vercel.app/en/item/automealpouch-tier1,item,1,1
https://palworld-chi.vercel.app/en/item/automealpouch-tier2,item,1,1
https://palworld-chi.vercel.app/en/item/automealpouch-tier3,item,1,1
https://palworld-chi.vercel.app/en/item/automealpouch-tier4,item,1,1
https://palworld-chi.vercel.app/en/item/automealpouch-tier5,item,1,1
https://palworld-chi.vercel.app/en/item/axe-steal,item,1,1
https://palworld-chi.vercel.app/en/item/axe-tier-00,item,1,1
https://palworld-chi.vercel.app/en/item/axe-tier-01,item,1,1
https://palworld-chi.vercel.app/en/item/axe-tier-02,item,1,1
https://palworld-chi.vercel.app/en/item/baconeggs,item,1,1
https://palworld-chi.vercel.app/en/item/baked-berries,item,1,1
https://palworld-chi.vercel.app/en/item/bakedmeat-berrygoat,item,1,1
https://palworld-chi.vercel.app/en/item/bakedmeat-boar,item,1,1
https://palworld-chi.vercel.app/en/item/bakedmeat-chickenpal,item,1,1
https://palworld-chi.vercel.app/en/item/bakedmeat-cowpal,item,1,1
https://palworld-chi.vercel.app/en/item/bakedmeat-deer,item,1,1
https://palworld-chi.vercel.app/en/item/bakedmeat-eagle,item,1,1
https://palworld-chi.vercel.app/en/item/bakedmeat-grassmammoth,item,1,1
https://palworld-chi.vercel.app/en/item/bakedmeat-icecrocodile,item,1,1
https://palworld-chi.vercel.app/en/item/bakedmeat-icedeer,item,1,1
https://palworld-chi.vercel.app/en/item/bakedmeat-kelpie,item,1,1
https://palworld-chi.vercel.app/en/item/bakedmeat-lazycatfish,item,1,1
https://palworld-chi.vercel.app/en/item/bakedmeat-sakurasaurus,item,1,1
https://palworld-chi.vercel.app/en/item/bakedmeat-sheepball,item,1,1
https://palworld-chi.vercel.app/en/item/bakedmushroom,item,1,1
https://palworld-chi.vercel.app/en/item/bat,item,1,1
https://palworld-chi.vercel.app/en/item/bat2,item,1,1
https://palworld-chi.vercel.app/en/item/bat3,item,1,1
https://palworld-chi.vercel.app/en/item/bat3-2,item,1,1
https://palworld-chi.vercel.app/en/item/bat3-3,item,1,1
https://palworld-chi.vercel.app/en/item/bat3-4,item,1,1
https://palworld-chi.vercel.app/en/item/bat3-5,item,1,1
https://palworld-chi.vercel.app/en/item/battleticket,item,1,1
https://palworld-chi.vercel.app/en/item/beamlauncher,item,1,1
https://palworld-chi.vercel.app/en/item/beamlauncher-2,item,1,1
https://palworld-chi.vercel.app/en/item/beamlauncher-3,item,1,1
https://palworld-chi.vercel.app/en/item/beamlauncher-4,item,1,1
https://palworld-chi.vercel.app/en/item/beamlauncher-5,item,1,1
https://palworld-chi.vercel.app/en/item/beamlauncherbullet,item,1,1
https://palworld-chi.vercel.app/en/item/beamsword,item,1,1
https://palworld-chi.vercel.app/en/item/beamsword-2,item,1,1
https://palworld-chi.vercel.app/en/item/beamsword-3,item,1,1
https://palworld-chi.vercel.app/en/item/beamsword-4,item,1,1
https://palworld-chi.vercel.app/en/item/beamsword-5,item,1,1
https://palworld-chi.vercel.app/en/item/beastbone-ancient,item,1,1
https://palworld-chi.vercel.app/en/item/berries,item,8,8
https://palworld-chi.vercel.app/en/item/berryseeds,item,4,4
https://palworld-chi.vercel.app/en/item/bio-battery,item,1,1
https://palworld-chi.vercel.app/en/item/bio-coolant,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-aquaresist-1-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-at-1-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-avoid-1-fix,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-coldice-1,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-coolresist-1-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-darkresist-1-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-defense-1-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-dfhp-1,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-dragonresist-1-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-earthresist-1-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-fireresist-1-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-hchp-1,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-hcmw-1,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-heatcoldresist-1-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-heatfire-1,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-heatresist-1-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-hp-1-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-iceresist-1-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-jumpair-1,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-jumpair-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-leafresist-1-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-maxweightup-01-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-nonkchecker-1,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-normalresist-1-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-otomo-dargon-1,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-otomo-dark-1,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-otomo-earth-1,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-accessory-otomo-electricity-1,item,1,1
