url,type,indexable,canonical,hreflang_count,in_sitemap,inlinks,inlink_source_pages
https://palworld-chi.vercel.app/en/pal/kingpaca/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/kingpaca/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/kingpaca-cryst,pal,yes,https://palworld-chi.vercel.app/en/pal/kingpaca-cryst,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/kingpaca-cryst/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/kingpaca-cryst/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/kingpaca-cryst/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/kingpaca-cryst/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/kitsun,pal,yes,https://palworld-chi.vercel.app/en/pal/kitsun,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/kitsun/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/kitsun/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/kitsun/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/kitsun/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/kitsun-noct,pal,yes,https://palworld-chi.vercel.app/en/pal/kitsun-noct,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/kitsun-noct/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/kitsun-noct/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/kitsun-noct/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/kitsun-noct/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/knocklem,pal,yes,https://palworld-chi.vercel.app/en/pal/knocklem,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/knocklem/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/knocklem/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/knocklem/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/knocklem/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/knocklem-ignis,pal,yes,https://palworld-chi.vercel.app/en/pal/knocklem-ignis,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/knocklem-ignis/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/knocklem-ignis/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/knocklem-ignis/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/knocklem-ignis/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/lamball,pal,yes,https://palworld-chi.vercel.app/en/pal/lamball,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/lamball/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/lamball/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/lamball/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/lamball/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/lapiron,pal,yes,https://palworld-chi.vercel.app/en/pal/lapiron,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/lapiron/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/lapiron/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/lapiron/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/lapiron/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/lapure,pal,yes,https://palworld-chi.vercel.app/en/pal/lapure,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/lapure/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/lapure/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/lapure/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/lapure/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/leafan,pal,yes,https://palworld-chi.vercel.app/en/pal/leafan,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/leafan/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/leafan/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/leafan/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/leafan/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/leezpunk,pal,yes,https://palworld-chi.vercel.app/en/pal/leezpunk,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/leezpunk/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/leezpunk/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/leezpunk/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/leezpunk/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/leezpunk-ignis,pal,yes,https://palworld-chi.vercel.app/en/pal/leezpunk-ignis,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/leezpunk-ignis/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/leezpunk-ignis/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/leezpunk-ignis/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/leezpunk-ignis/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/lifmunk,pal,yes,https://palworld-chi.vercel.app/en/pal/lifmunk,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/lifmunk/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/lifmunk/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/lifmunk/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/lifmunk/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/loomen,pal,yes,https://palworld-chi.vercel.app/en/pal/loomen,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/loomen/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/loomen/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/loomen/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/loomen/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/loupmoon,pal,yes,https://palworld-chi.vercel.app/en/pal/loupmoon,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/loupmoon/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/loupmoon/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/loupmoon/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/loupmoon/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/loupmoon-cryst,pal,yes,https://palworld-chi.vercel.app/en/pal/loupmoon-cryst,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/loupmoon-cryst/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/loupmoon-cryst/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/loupmoon-cryst/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/loupmoon-cryst/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/lovander,pal,yes,https://palworld-chi.vercel.app/en/pal/lovander,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/lovander/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/lovander/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/lovander/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/lovander/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/lullu,pal,yes,https://palworld-chi.vercel.app/en/pal/lullu,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/lullu/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/lullu/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/lullu/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/lullu/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/lunaris,pal,yes,https://palworld-chi.vercel.app/en/pal/lunaris,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/lunaris/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/lunaris/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/lunaris/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/lunaris/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/lyleen,pal,yes,https://palworld-chi.vercel.app/en/pal/lyleen,7,yes,3,3
https://palworld-chi.vercel.app/en/pal/lyleen/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/lyleen/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/lyleen/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/lyleen/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/lyleen-noct,pal,yes,https://palworld-chi.vercel.app/en/pal/lyleen-noct,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/lyleen-noct/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/lyleen-noct/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/lyleen-noct/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/lyleen-noct/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/majex,pal,yes,https://palworld-chi.vercel.app/en/pal/majex,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/majex/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/majex/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/majex/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/majex/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/mammorest,pal,yes,https://palworld-chi.vercel.app/en/pal/mammorest,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/mammorest/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/mammorest/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/mammorest/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/mammorest/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/mammorest-cryst,pal,yes,https://palworld-chi.vercel.app/en/pal/mammorest-cryst,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/mammorest-cryst/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/mammorest-cryst/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/mammorest-cryst/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/mammorest-cryst/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/maraith,pal,yes,https://palworld-chi.vercel.app/en/pal/maraith,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/maraith/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/maraith/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/maraith/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/maraith/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/mau,pal,yes,https://palworld-chi.vercel.app/en/pal/mau,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/mau/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/mau/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/mau/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/mau/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/mau-cryst,pal,yes,https://palworld-chi.vercel.app/en/pal/mau-cryst,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/mau-cryst/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/mau-cryst/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/mau-cryst/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/mau-cryst/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/melpaca,pal,yes,https://palworld-chi.vercel.app/en/pal/melpaca,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/melpaca/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/melpaca/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/melpaca/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/melpaca/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/menasting,pal,yes,https://palworld-chi.vercel.app/en/pal/menasting,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/menasting/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/menasting/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/menasting/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/menasting/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/menasting-terra,pal,yes,https://palworld-chi.vercel.app/en/pal/menasting-terra,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/menasting-terra/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/menasting-terra/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/menasting-terra/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/menasting-terra/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/mimog,pal,yes,https://palworld-chi.vercel.app/en/pal/mimog,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/mimog/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/mimog/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/mimog/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/mimog/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/moldron,pal,yes,https://palworld-chi.vercel.app/en/pal/moldron,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/moldron/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/moldron/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/moldron/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/moldron/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/moldron-cryst,pal,yes,https://palworld-chi.vercel.app/en/pal/moldron-cryst,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/moldron-cryst/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/moldron-cryst/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/moldron-cryst/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/moldron-cryst/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/mossanda,pal,yes,https://palworld-chi.vercel.app/en/pal/mossanda,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/mossanda/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/mossanda/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/mossanda/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/mossanda/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/mossanda-lux,pal,yes,https://palworld-chi.vercel.app/en/pal/mossanda-lux,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/mossanda-lux/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/mossanda-lux/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/mossanda-lux/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/mossanda-lux/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/mozzarina,pal,yes,https://palworld-chi.vercel.app/en/pal/mozzarina,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/mozzarina/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/mozzarina/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/mozzarina/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/mozzarina/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/muffly,pal,yes,https://palworld-chi.vercel.app/en/pal/muffly,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/muffly/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/muffly/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/muffly/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/muffly/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/munchill,pal,yes,https://palworld-chi.vercel.app/en/pal/munchill,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/munchill/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/munchill/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/munchill/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/munchill/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/mycora,pal,yes,https://palworld-chi.vercel.app/en/pal/mycora,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/mycora/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/mycora/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/mycora/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/mycora/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/necromus,pal,yes,https://palworld-chi.vercel.app/en/pal/necromus,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/necromus/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/necromus/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/necromus/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/necromus/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/needoll,pal,yes,https://palworld-chi.vercel.app/en/pal/needoll,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/needoll/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/needoll/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/needoll/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/needoll/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/needoll-noct,pal,yes,https://palworld-chi.vercel.app/en/pal/needoll-noct,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/needoll-noct/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/needoll-noct/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/needoll-noct/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/needoll-noct/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/neptilius,pal,yes,https://palworld-chi.vercel.app/en/pal/neptilius,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/neptilius/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/neptilius/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/neptilius/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/neptilius/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/nitemary,pal,yes,https://palworld-chi.vercel.app/en/pal/nitemary,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/nitemary/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/nitemary/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/nitemary/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/nitemary/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/nitemary-botan,pal,yes,https://palworld-chi.vercel.app/en/pal/nitemary-botan,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/nitemary-botan/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/nitemary-botan/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/nitemary-botan/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/nitemary-botan/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/nitewing,pal,yes,https://palworld-chi.vercel.app/en/pal/nitewing,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/nitewing/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/nitewing/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/nitewing/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/nitewing/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/nox,pal,yes,https://palworld-chi.vercel.app/en/pal/nox,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/nox/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/nox/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/nox/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/nox/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/nyafia,pal,yes,https://palworld-chi.vercel.app/en/pal/nyafia,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/nyafia/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/nyafia/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/nyafia/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/nyafia/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/omascul,pal,yes,https://palworld-chi.vercel.app/en/pal/omascul,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/omascul/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/omascul/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/omascul/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/omascul/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/ophydia,pal,yes,https://palworld-chi.vercel.app/en/pal/ophydia,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/ophydia/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/ophydia/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/ophydia/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/ophydia/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/orserk,pal,yes,https://palworld-chi.vercel.app/en/pal/orserk,7,yes,3,3
https://palworld-chi.vercel.app/en/pal/orserk/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/orserk/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/orserk/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/orserk/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/paladius,pal,yes,https://palworld-chi.vercel.app/en/pal/paladius,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/paladius/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/paladius/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/paladius/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/paladius/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/palumba,pal,yes,https://palworld-chi.vercel.app/en/pal/palumba,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/palumba/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/palumba/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/palumba/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/palumba/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/panthalus,pal,yes,https://palworld-chi.vercel.app/en/pal/panthalus,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/panthalus/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/panthalus/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/panthalus/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/panthalus/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/pengullet,pal,yes,https://palworld-chi.vercel.app/en/pal/pengullet,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/pengullet/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/pengullet/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/pengullet/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/pengullet/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/pengullet-lux,pal,yes,https://palworld-chi.vercel.app/en/pal/pengullet-lux,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/pengullet-lux/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/pengullet-lux/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/pengullet-lux/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/pengullet-lux/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/penking,pal,yes,https://palworld-chi.vercel.app/en/pal/penking,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/penking/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/penking/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/penking/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/penking/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/penking-lux,pal,yes,https://palworld-chi.vercel.app/en/pal/penking-lux,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/penking-lux/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/penking-lux/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/penking-lux/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/penking-lux/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/petallia,pal,yes,https://palworld-chi.vercel.app/en/pal/petallia,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/petallia/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/petallia/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/petallia/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/petallia/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/petallia-ignis,pal,yes,https://palworld-chi.vercel.app/en/pal/petallia-ignis,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/petallia-ignis/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/petallia-ignis/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/petallia-ignis/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/petallia-ignis/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/pierdon,pal,yes,https://palworld-chi.vercel.app/en/pal/pierdon,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/pierdon/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/pierdon/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/pierdon/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/pierdon/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/pierdon-cryst,pal,yes,https://palworld-chi.vercel.app/en/pal/pierdon-cryst,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/pierdon-cryst/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/pierdon-cryst/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/pierdon-cryst/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/pierdon-cryst/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/polapup,pal,yes,https://palworld-chi.vercel.app/en/pal/polapup,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/polapup/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/polapup/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/polapup/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/polapup/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/polapup-terra,pal,yes,https://palworld-chi.vercel.app/en/pal/polapup-terra,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/polapup-terra/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/polapup-terra/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/polapup-terra/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/polapup-terra/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/prixter,pal,yes,https://palworld-chi.vercel.app/en/pal/prixter,7,yes,2,2
https://palworld-chi.vercel.app/en/pal/prixter/breeding,pal-breeding,yes,https://palworld-chi.vercel.app/en/pal/prixter/breeding,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/prixter/location,pal-location,yes,https://palworld-chi.vercel.app/en/pal/prixter/location,7,yes,3,2
https://palworld-chi.vercel.app/en/pal/prixter-lux,pal,yes,https://palworld-chi.vercel.app/en/pal/prixter-lux,7,yes,2,2
